本文件按照 GB/T 1.1 一 202 久标准化工作导则第工部分:标准化文件的结构和起草规则的规定起惠。	This document is in accordance with the provisions of GB/T 1.1 a 202 久标准化工作导则第工部分:标准化文件的结构和起草规则起惠。	yes
近年来，美国采取一系列单边行动，相继出台《创新与竞争法案》《2022年美国竞争法案》《芯片和科学法案》，利用科技霸权，巩固本国技术领先优势；对盟友“恩威并施”，诱逼英特尔、台积电、三星等芯片制造企业赴美设厂，极力确保美国在芯片领域的全球领导地位。	In recent years, the United States has taken a series of unilateral actions, the successive introduction of the "Innovation and Competition Act," "U.S. Competition Act of 2022," "Chip and Science Act," the use of scientific and technological hegemony, consolidate the country's leading edge in technology; allies, "Enwei and give" to induce Intel, TSMC, Samsung, and other chip manufacturers to set up factories in the U.S., and strive to ensure U.S. global leadership in the field of chips. Ensure the global leadership of the United States in the field of chips.	no
短期看，美国确实给中国的芯片产业及相关产业发展制造了麻烦，收获了现实利益。	In the short term, the U.S. did create trouble and reap real benefits for the development of China's chip industry and related industries.	no
但长期看，美国歇斯底里地打压，倒逼中国芯片产业不断突破，让自己失去了巨大的中国市场，最终会极大削弱美国科技企业的创新意愿和创新能力，损害全球芯片产业发展。	But in the long run, the United States hysterical suppression, forcing China's chip industry to continue to breakthrough, so that they have lost the huge Chinese market, and ultimately will greatly weaken the U.S. science and technology enterprises' willingness to innovate and innovation ability, damage the global chip industry development.	no
高 乔	Gao Qiao	no
首批个人养老金理财产品开售 最短可只持有360天-中新网	The first batch of personal pension financial products are on sale, and the shortest can be held for only 360 days - CNN.com	yes
首批个人养老金理财产品开售	First personal pension financial products go on sale	yes
家机构的7只产品可选 最短可只持有360天	7 products from 7 institutions to choose from Minimum holding time of 360 days only	yes
个人养老金理财产品终于上线了。	Personal pension financial products have finally gone live.	yes
2月10日，中国理财网发布首批个人养老金理财产品名单，工银理财、农银理财和中邮理财的7只个人养老金理财产品正式发售。	On February 10, China Wealth Management released the list of the first batch of personal pension financial products, and seven personal pension financial products from ICBC Wealth Management, Agricultural Bank of China Wealth Management and China Post Wealth Management were officially put on sale.	yes
至此，个人养老金账户的“货架”终于集齐个人养老金储蓄、个人养老金理财、个人养老金保险、个人养老金公募基金四类产品。	So far, the personal pension account "shelf" finally gathered personal pension savings, personal pension financial management, personal pension insurance, personal pension public fund four types of products.	yes
据介绍，首批个人养老金理财产品，全部为公募类净值型开放式产品，其中新发产品5只、存续产品2只，除1只产品为混合类产品外，其余6只产品均为固定收益类产品。	According to reports, the first batch of personal pension financial products, all for the public placement class net-type open-ended products, including five new products, two surviving products, in addition to one product for mixed products, the remaining six products are fixed-income products.	yes
北京青年报记者看到，5只新发产品中有4只来自工银理财，全部是固定收益类产品，最短持有期限分别为365天、540天、720天和1080天，对应的业绩比较基准(年化)分别为3.70 % - 4.20 % 、 4.10 % - 4.60 % 、 4.40 % - 4.90 % 、 5.25 % - 5.75 % 。	The Beijing Youth Daily reporter saw that four of the five newly issued products were from ICBC Wealth Management, all of which were fixed-income products, with minimum holding periods of 365 days, 540 days, 720 days and 1080 days, and corresponding performance comparison benchmarks (annualized) of 3.70% - 4.20%, 4.10% - 4.60%, 4.40% - 4.90%, 5.25% - 5.75%. The benchmarks are 3.70% - 4.20%, 4.10% - 4.60%, 4.40% - 4.90%, 5.25% - 5.75%.	yes
剩余一只新发产品是“邮银财富添颐·鸿锦最短持有1095 天 1 号 ” ， 也是固定收益类产品，2月10日开始募集，2月19日结束募集，风险等级为二级。	The remaining new product is "Postbank Wealth Tiyi-Hong Jin Minimum Holding Days 1,095 No. 1", which is also a fixed-income product, with the fund-raising process starting on February 10th and ending on February 19th, and with a risk rating of Level II.	yes
两只存续产品中，一只是农银理财“农银同心·灵动”360天科技创新人民币理财产品，投资性质为混合类，风险等级为三级。	Of the two surviving products, one is the "Agribank Concentric - Lingdang" 360-day technological innovation RMB financial product of Agribank Wealth Management, which is of mixed nature and has a risk level of Grade 3.	yes
另一只存续产品是“邮银财富添颐·鸿锦最短持有365 天 1 号 ” ， 固定收益类型，去年12月30日开始募集，今年1月4日正式运作，2月8日的累计净值为1.0011。	The other surviving product is "Postbank Wealth Tiyi-Hong Jin Minimum Holding 365 Days No. 1", fixed-income type, which was launched on December 30 last year and formally operated on January 4 this year, with a cumulative net value of 1.0011 on February 8, the product has been in the market for a long time and is expected to be launched in the near future.	no
根据《国务院办公厅关于推动个人养老金发展的意见 》 ， 个人养老金资金账户资金可投资的金融产品包括银行理财、储蓄存款、商业养老保险、公募基金等。	According to the Opinions of the General Office of the State Council on Promoting the Development of Individual Pensions, the financial products in which funds in individual pension accounts can be invested include bank wealth management, savings deposits, commercial pension insurance and public funds.	no
首批个人养老金理财产品发售，标志着个人养老金投资者可正式通过个人养老金资金账户购买理财产品。	The first batch of personal pension financial products are put on sale, marking the fact that personal pension investors can formally purchase financial products through their personal pension fund accounts.	no
去年11月银保监会制定了《商业银行和理财公司个人养老金业务管理暂行办法 》 。	In November last year, the CBIRC formulated the Interim Measures for the Administration of Personal Pension Businesses of Commercial Banks and Wealth Management Companies.	no
《办法》规定，参加人可以通过个人养老金资金账户购买个人养老储蓄、个人养老金理财产品、个人养老金保险产品、个人养老金公募基金产品等个人养老金产品。	The Measures provide that participants may purchase personal pension products such as personal pension savings, personal pension financial products, personal pension insurance products and personal pension public fund products through their personal pension fund accounts.	no
