Police arrest 15 after violent protest outside UK refugee hotel	Polizei verhaftet 15 nach gewalttätigem Protest vor britischem Flüchtlingshotel	yes
Germany reunited under Kohl's leadership and as a NATO member on Oct. 3, 1990, less than a year after the fall of the Berlin Wall. Modrow became a member of the united parliament, where he sat until 1994, and honorary chairman of the post-communist PDS - the predecessor of today's opposition Left party. From 1999 to 2004, he was a member of the European Parliament. Modrow's past under hard-line communist rule landed him in court several years after reunification.	Deutschland traf sich unter Kohls Führung und als NATO-Mitglied am Oktober 3.1990 wieder, weniger als ein Jahr nach dem Fall der Berliner Mauer. Modrow wurde Mitglied des vereinten Parlaments, wo er bis 1994 saß, und Ehrenvorsitzender der postkommunistischen PDS, der Vorgänger der heutigen Oppositionspartei Linke. Von 1999 bis 2004 war er Mitglied des Europäischen Parlaments. Modrows Vergangenheit unter harter kommunistischer Herrschaft brachte ihn einige Jahre nach der Wiedervereinigung vor Gericht.	no
In 1995, a court convicted him of inciting the falsification of results in May 1989 local elections in Dresden. It handed him a nine-month suspended sentence and a fine. Modrow claimed that the trial was politically motivated and asserted that its outcome would aggravate divisions between east and west Germans. His attorney argued that he had made amends for previous injustices by overseeing free elections as prime minister.	In 1995 verurteilte ihn ein Gericht wegen Anstiftung zur Fälschung von Ergebnissen bei Kommunalwahlen im Mai 1989 in Dresden. Sie verhängte ihm eine neunmonatige Bewährungsstraft und eine Geldstrafe. Modrow behauptete, der Prozess sei politisch motiviert und behauptete, sein Ergebnis würde die Spaltungen zwischen Ost- und Westdeutschen verschärfen. Sein Anwalt argumentierte, dass er frühere Ungerechtigkeiten durch die Überwachung freier Wahlen als Premierminister wiedergutgemacht habe.	no
Later in life, Modrow served on the council of elders of the Left party. "Hans was a deeply sincere and combative socialist," tweeted Dietmar Bartsch, the chairman of the Left party parliamentary group. "Until old age he was an important adviser in our party, whose wisdom will be missed."	Später im Leben diente Modrow im Rat der Ältesten der linken Partei. "Hans war ein zutiefst aufrichtiger und kämpferischer Sozialist", twitterte Dietmar Bartsch, Vorsitzender der Fraktion der Linken. "Bis zum Alter war er ein wichtiger Berater in unserer Partei, dessen Weisheit vermisst werden wird."	no
Indian govt withdraws appeal to hug cows on Valentine's Day after criticism	Indische Regierung zieht Appell zurück, Kühe am Valentinstag nach Kritik zu umarmen	yes
Hugging a cow on Valentine's Day is no longer being encouraged by the Indian government - despite it previously asking people to do so to promote Hindu values. The Animal Welfare Board of India (AWBI) retracted its "Cow Hug Day" appeal after it attracted criticism from political rivals and social media users. The Indian government department had called on citizens to deviate from Western romantic gestures celebrated on Valentine's Day.	Eine Kuh am Valentinstag zu umarmen, wird von der indischen Regierung nicht mehr ermutigt, obwohl sie zuvor die Menschen gebeten hat, dies zu tun, um hinduistische Werte zu fördern. Das Animal Welfare Board of India (AWBI) zog seinen Appell "Cow Hug Day" zurück, nachdem es Kritik von politischen Rivalen und Social-Media-Nutzern erregte. Das indische Regierungsministerium hatte die Bürger aufgefordert, von westlichen romantischen Gesten abzuweichen, die am Valentinstag gefeiert wurden.	yes
Nilanjan Mukhopadhyay, a political analyst, said the call to hug cows had been "absolutely crazy, defying logic." He added that the decision to withdraw the appeal was more "to prevent the politics of Hindutva [Hindu nationalism] from being ridiculed in the face of severe criticism from all quarters." The AWBI reneged on its appeal on Friday saying it "stands withdrawn." It was only on Wednesday when its statement read that "hugging cows [would] bring emotional richness and increase individual and collective happiness."	Nilanjan Mukhopadhyay, ein politischer Analyst, sagte, der Aufruf, Kühe zu umarmen, sei "absolut verrückt gewesen und widerspreche der Logik". Er fügte hinzu, dass die Entscheidung, den Appell zurückzuziehen, eher "um zu verhindern, dass die Politik des Hindutva [Hindu-Nationalismus] angesichts heftiger Kritik aller Seiten verspottet wird". Das AWBI lehnte seine Berufung am Freitag ab und sagte, es sei "entzogen". Erst am Mittwoch hieß es in seiner Erklärung, dass "die Umarmung von Kühen emotionalen Reichtum bringen und individuelles und kollektives Glück erhöhen würde".	yes
It added that the cow is the "backbone of Indian culture and rural economy... because of its nourishing nature like [a] mother." There were mixed reactions to the initial announcement as some posted videos of cows rejecting being hugged and charging off. Others wanted to clarify that the appeal was more for following one's own culture, as opposed to "blindly" following Western values.	Sie fügte hinzu, dass die Kuh das "Rückgrat der indischen Kultur und ländlichen Wirtschaft... wegen ihrer nährenden Natur wie [eine] Mutter" ist. Es gab gemischte Reaktionen auf die erste Ankündigung, da einige Videos von Kühen posteten, die sich weigerten, umarmt zu werden und sich loszuladen. Andere wollten klarstellen, dass der Appell eher darauf bestand, der eigenen Kultur zu folgen, als "blind" westlichen Werten zu folgen.	yes
Young Indians typically spend Valentine's Day crowding parks and restaurants, exchanging gifts and holding parties. Cow cuddling is nothing new either - with it being considered therapeutic in parts of the world, and in The Netherlands where it is known as "koe knuffelen." Devout Hindus worship the cow - known as gau mata, or "mother cow" - and most states in India have banned cow slaughter.	Junge Indianer verbringen den Valentinstag normalerweise damit, Parks und Restaurants zu überrumpfen, Geschenke auszutauschen und Partys abzuhalten. Auch das Kuscheln von Kühen ist nichts Neues, da es in Teilen der Welt als therapeutisch angesehen wird und in den Niederlanden, wo es als "koe knuffelen" bekannt ist. Devote Hindus verehren die Kuh, die als Gau Mata oder "Mutterkuh" bekannt ist, und die meisten Staaten in Indien haben Kuhschlacht verboten.	no
In recent years, certain Hindu hard-liners have raided shops selling Valentine's Day items, burned cards and gifts, and chased hand-holding couples out of restaurants and parks, insisting that the day goes against traditional values and promotes promiscuity. Hindu nationalist groups such as Shiv Sena and Bajrang Dal have said such raids help reassert a Hindu identity. Critics of Prime Minister Narendra Modi say his government has pushed a Hindu agenda, seeking the religion's supremacy in a secular nation known for its diversity. While Hindus comprise almost 80% of the nearly 1.4 billion people, Muslims, Christians, Sikhs, Buddhists and Jains account for most of the rest.	In den letzten Jahren haben bestimmte hinduistische Hardliner Geschäfte überfallen, die Valentinstag-Artikel verkaufen, Karten und Geschenke verbrannt und handhaltende Paare aus Restaurants und Parks gejagt und darauf bestanden, dass der Tag gegen traditionelle Werte verstößt und Promiskuität fördert. Hindu-nationalistische Gruppen wie Shiv Sena und Bajrang Dal haben gesagt, dass solche Razzien helfen, eine Hindu-Identität wiederherzustellen. Kritiker von Premierminister Narendra Modi sagen, seine Regierung habe eine Hindu-Agenda vorangetrieben und die Vorherrschaft der Religion in einer säkularen Nation angestrebt, die für ihre Vielfalt bekannt ist. Während Hindus fast 80% der fast 1,4 Milliarden Menschen ausmachen, machen Muslime, Christen, Sikhs, Buddhisten und Jains den größten Teil des Rest aus.	no
Pedestrian dies in hospital after crash with car in Cowdenbeath as man arrested	Fußgänger stirbt im Krankenhaus nach Unfall mit Auto in Cowdenbeath als Mann verhaftet	yes
A pedestrian has died following a collision with a car in Fife. The 38-year-old female was rushed to Victoria Hospital in Kirkcaldy following the crash on Broad Street in Cowdenbeath on Friday around 1.30pm. A 24-year-old man has subsequently been arrested in connection with the crash. Police are appealing for any witnesses or anyone with dash-cam footage to come forward. Sergeant Lee Walkingshaw said: "Our enquiries are ongoing and we are appealing for anyone who was in the area and who witnessed the crash to get in touch." I would also appeal to anyone who was driving in the area and who may have dash-cam footage which could assist our investigation to contact us. "Anyone who can help is asked to call Police Scotland on 101, quoting incident number 1638 of Friday, February 10, 2023."	Ein Fußgänger starb nach einer Kollision mit einem Auto in Fife. Die 38-jährige Frau wurde nach dem Unfall in der Broad Street in Cowdenbeath am Freitag um 1.30Uhr ins Victoria Hospital in Kirkcaldy gebracht. Ein 24-jähriger Mann wurde daraufhin im Zusammenhang mit dem Unfall verhaftet. Die Polizei appelliert an Zeugen oder Personen mit Dashcam-Aufnahmen, sich zu melden. Sergeant Lee Walkingshaw sagte: "Unsere Untersuchungen laufen weiter und wir appellieren an jeden, der in der Gegend war und Zeuge des Absturzes war, sich mit ihm in Verbindung zu setzen." Ich appelliere auch an jeden, der in der Gegend fuhr und möglicherweise Dashcam-Aufnahmen hat, die unsere Untersuchung unterstützen könnten, uns zu kontaktieren. "Jeder, der helfen kann, wird gebeten, die Polizei Schottlands auf 101 anzurufen, unter Angabe der Vorfallsnummer 1638 am Freitag, Februar 10, 2023."	yes
IN NUMBERS: The Oslo boroughs where the most foreigners live	IN NUMMER: Die Oslo Boroughs, in denen die meisten Ausländer leben	yes
